klist,llist,seuratnotieari,seuratwithtieari,pcaldarimax,pcaldarimin,celdagari,celdacgari,filteredL,seed,beta,delta
20,140,0.255504515247535,0.253056323406709,0.296599926797123,0.198145040682663,0.768034598382008,0.992472628606649,53,12378,1,1
20,150,0.199715711572089,0.196256650237462,0.185503484363733,0.15963514066295,0.719211060862395,0.964300436444335,63,12379,1,1
20,160,0.156455606149681,0.151211896453636,0.159569024739905,0.146901545251745,0.883404068246406,0.983233340556288,70,12380,1,1
20,170,0.134565585787306,0.129563012210452,0.201378116149525,0.0862863017104348,0.562555075554771,0.952960143712659,95,12381,1,1
20,180,0.230439168445941,0.223584446741053,0.183190547255377,0.201658129777129,0.701341004666905,0.960555384902115,69,12382,1,1
20,190,0.178699956877164,0.174316724898512,0.0890611372343852,0.253766896563381,0.680441984722306,0.959842759228786,88,12383,1,1
20,200,0.180242418378929,0.174163184975232,0.140142491063935,0.206490331517078,0.671892480492584,0.957433734158225,78,12384,1,1
20,10,0.291930586709127,0.291703332122805,0.0864558658992396,0.666412652000937,0.490223510602733,0.996765434261404,10,12385,1,1
20,20,0.241846934078833,0.240750948559959,0.276165465851078,0.249486124041041,0.406511531835212,0.998165793848805,12,12386,1,1
20,30,0.258357593788677,0.255128964950856,0.383391149401946,0.248046757312578,0.532611482285398,0.990498521599381,17,12387,1,1
20,40,0.27034319938233,0.268676396838839,0.256761712364412,0.365050016114439,0.452686053231411,0.982018443218873,28,12388,1,1
20,50,0.220683853591052,0.216172647556241,0.194668694218461,0.295584289979055,0.608565754229785,0.98107392086664,35,12389,1,1
20,60,0.224330422234789,0.222513625462067,0.223577709490344,0.234140468973117,0.620877993799097,0.981182742028965,37,12390,1,1
20,70,0.29150635626134,0.288631776477823,0.266067143370787,0.383193462489196,0.712932968098655,0.995512363573749,35,12391,1,1
20,80,0.336109778465681,0.331216856420309,0.116725700485079,0.447396830882357,0.569756053491325,0.98487954474655,35,12392,1,1
20,90,0.204191237418973,0.202865885012579,0.389960008596549,0.274054028532595,0.719640957410165,0.957848694113672,41,12393,1,1
20,100,0.212056094830202,0.210184294211219,0.234891203512129,0.209610953292297,0.615210877474918,0.966049044466157,56,12394,1,1
20,110,0.217167608083414,0.21528564258722,0.239831293678732,0.265918292399842,0.687365494887727,0.989442077971384,50,12395,1,1
20,120,0.271669577194953,0.264613539506828,0.165349871901158,0.354106117231446,0.513554813687231,0.977440427130123,56,12396,1,1
20,130,0.228527772750597,0.225530353562963,0.120963906766656,0.307843930832055,0.73424630399385,0.978990653927298,58,12397,1,1
20,140,0.15739179217113,0.154069512246859,0.200620015822852,0.195396756217811,0.624478677057769,0.988619416707721,68,12398,1,1
20,150,0.166038720519332,0.159574562037312,0.121078439641821,0.1621536027195,0.590721653918987,0.979850070844089,70,12399,1,1
20,160,0.201510807023852,0.198653336368643,0.210664571579119,0.186855573418795,0.86011291635532,0.988763622518683,44,12400,1,1
20,170,0.183359492966323,0.177186400601476,0.220496921699943,0.18497285372023,0.728680134690123,0.962943495553246,64,12401,1,1
20,180,0.164098854872451,0.160128103605781,0.115725357767304,0.164735421580968,0.781986720980051,0.962457652772791,85,12402,1,1
20,190,0.174240606795231,0.168792574865288,0.177983145284187,0.162917274089684,0.683728062097317,0.956396307718523,88,12403,1,1
20,200,0.185869654123226,0.177277045480192,0.123416591452426,0.16607466208084,0.690211199587534,0.979738790013633,84,12404,1,1
20,10,0.134819478974971,0.134094328039096,0.193682361053875,0.221376682803457,0.814889849356566,0.999813457036446,10,12405,1,1
20,20,0.31185234187409,0.311552784244242,0.245999462016562,0.621129170239902,0.687564362070972,0.997131129934319,15,12406,1,1
20,30,0.271215475541464,0.270738299305684,0.337901280954528,0.404529019338323,0.680501326986406,0.998227669764533,18,12407,1,1
20,40,0.233940907455969,0.231485602433368,0.258090093741493,0.340226757928391,0.445762392784991,0.994693882742969,27,12408,1,1
20,50,0.255327713337852,0.253677439550324,0.461589926009264,0.299083158577603,0.668947370194762,0.992943781535281,23,12409,1,1
20,60,0.15477109214048,0.1533915860489,0.148684227709524,0.270089936752901,0.49606968686094,0.975021145093068,50,12410,1,1
20,70,0.183304427053928,0.180876510116593,0.171595907876453,0.284335974341641,0.593722559331174,0.988488238447413,39,12411,1,1
20,80,0.231217791958878,0.22656465914001,0.18491037075188,0.270671350309592,0.747919333590765,0.986571419733374,44,12412,1,1
20,90,0.156249494191339,0.155528347044727,0.179922560280876,0.200830775323282,0.608894653147742,0.976401836635845,44,12413,1,1
20,100,0.257754212728712,0.250449403354252,0.178712213044176,0.268152921611632,0.600615969931329,0.978995847836277,48,12414,1,1
20,110,0.21318612204145,0.205934256950652,0.163948276231039,0.232493885429403,0.6685408930129,0.915472001648904,62,12415,1,1
20,120,0.13619105242067,0.134465343072396,0.181662501515999,0.152928580281087,0.719996306989584,0.986314468634405,57,12416,1,1
20,130,0.143474135114454,0.140566177678344,0.251939652081848,0.167340694302336,0.80226113935542,0.981094653007868,58,12417,1,1
20,140,0.176216789530985,0.173927554165221,0.190178318941563,0.138299007790989,0.693583420243774,0.985876750603363,58,12418,1,1
20,150,0.123067326799375,0.123518099860833,0.109006777788113,0.214332963315442,0.646817985134076,0.943888117167541,69,12419,1,1
20,160,0.200270017679923,0.193515218021459,0.177165532727233,0.206430825713115,0.607399283753332,0.964215311542585,77,12420,1,1
20,170,0.112263979998482,0.108471260694944,0.128551843119232,0.103039744198996,0.723125654105293,0.984062607093415,78,12421,1,1
20,180,0.185007273236825,0.181590614980418,0.135068009344981,0.25125489005349,0.678752641220899,0.978770715731747,69,12422,1,1
20,190,0.160173105656202,0.154877602045336,0.116542346905969,0.150558261362409,0.800583478611211,0.976511929953777,80,12423,1,1
20,200,0.162772896937503,0.156636666920453,0.155810499908197,0.13912059986494,0.722898383423352,0.964040754704849,81,12424,1,1
20,10,0.25360115767953,0.253046963962815,0.497622855592477,0.354575461553977,0.570573638842979,0.997687042032491,10,12425,1,1
20,20,0.149730489387626,0.148958434761664,0.242051419630095,0.187158545721605,0.491590316237335,0.996892533749451,18,12426,1,1
20,30,0.28350859663325,0.281394997480469,0.283494179412199,0.371956713226851,0.574646822692715,0.994854461874075,25,12427,1,1
20,40,0.202731255045436,0.200526624657878,0.191482876529813,0.207715242239646,0.56552282565255,0.990522968858918,30,12428,1,1
20,50,0.185210000900802,0.182009111115515,0.100039817649274,0.305302188028207,0.406952438883754,0.989818180244847,34,12429,1,1
20,60,0.218418255231569,0.217385454466787,0.405203071568548,0.355613598724382,0.66667052397779,0.992727177611147,22,12430,1,1
20,70,0.227337760725804,0.223627385769118,0.3557619038152,0.135838439513326,0.508159937197269,0.992371431618788,39,12431,1,1
20,80,0.273540474170943,0.268388800787106,0.209626162986572,0.305423108132664,0.468604408607236,0.982374529113247,45,12432,1,1
20,90,0.206597439697312,0.204717546517452,0.23292963975799,0.252659900745769,0.729428649091503,0.973511792093064,45,12433,1,1
20,100,0.239040553108661,0.2343709783484,0.253178110941244,0.209368941546989,0.547930208370812,0.962906088478489,57,12434,1,1
20,110,0.180899520112882,0.178598287567603,0.226877827555419,0.181137156270957,0.475869927888991,0.992044646452751,53,12435,1,1
20,120,0.187437257926435,0.186075036434039,0.179930368189345,0.224708753485127,0.670251480673487,0.979274099830143,53,12436,1,1
20,130,0.172397599005263,0.169425655740135,0.204135349569769,0.182474603987489,0.687632588415369,0.984807489585577,55,12437,1,1
20,140,0.214905822356844,0.208354993651614,0.206329652615425,0.211525513907173,0.83791244726401,0.989903477266252,56,12438,1,1
20,150,0.200194837265205,0.194221004272892,0.184862260140096,0.158209263170384,0.664659975058699,0.982853823949529,75,12439,1,1
20,160,0.171158544964849,0.167192667920389,0.16769197893906,0.118176142218096,0.948536933812942,0.994769242876797,63,12440,1,1
20,170,0.262764820187579,0.258083780819275,0.180299062343398,0.303780389011514,0.859611305542354,0.977190396495602,58,12441,1,1
20,180,0.167534978603725,0.163220047367965,0.170637791423651,0.143617140433821,0.870214046756518,0.990205122727473,70,12442,1,1
20,190,0.136430349729151,0.132944935189333,0.13748261863811,0.164676876851164,0.666660117894908,0.962439524773561,84,12443,1,1
20,200,0.199542956265055,0.193830813841552,0.204665165869489,0.153808753555607,0.81561867632949,0.984430347326846,73,12444,1,1
20,10,0.444417741538119,0.444178962776694,0.672491729680418,0.277825415597056,0.635567697446736,0.999015644748892,10,12445,1,1
20,20,0.148794549785844,0.147120509362946,0.209931162698386,0.247285719423312,0.316505749408247,0.998833507236637,17,12446,1,1
20,30,0.165921933813594,0.16602995186225,0.35140234971437,0.286951121019272,0.471677981802486,0.996477208857865,28,12447,1,1
20,40,0.332604852791453,0.329081735442997,0.643187403863036,0.339756352983269,0.769192215547606,0.993109100223374,22,12448,1,1
20,50,0.387580168241229,0.385772646627077,0.421286943259031,0.220305012634632,0.77298690422854,0.993616751858811,25,12449,1,1
20,60,0.28035687800485,0.279016941958683,0.323321911322605,0.236164872967275,0.7452865561268,0.985811133066446,31,12450,1,1
20,70,0.279097098701859,0.274479340661344,0.386382976016384,0.210481048807108,0.506828099248348,0.99273824694394,39,12451,1,1
20,80,0.15638328185473,0.153084932021433,0.131887542409766,0.172332848777192,0.563034709495848,0.98718762951104,49,12452,1,1
20,90,0.180807910670173,0.178613049239385,0.168669637925665,0.231279750148365,0.650303605938719,0.974508216826019,59,12453,1,1
20,100,0.158743594419582,0.155740360976385,0.155990277127638,0.196264003438939,0.805804341786861,0.99185110923326,49,12454,1,1
20,110,0.208629236625028,0.203087747104992,0.162621163723481,0.221860982169396,0.692844055232406,0.983959299727201,56,12455,1,1
20,120,0.284327634411697,0.276480428563735,0.201977848290199,0.320683012485275,0.581753867948744,0.990874781689854,51,12456,1,1
20,130,0.195444258750468,0.190519849283078,0.238894460089715,0.125635771932502,0.857134338793616,0.994075440705189,59,12457,1,1
20,140,0.187750554427134,0.185667413612649,0.20496947719389,0.113104282333773,0.743138287826867,0.983758500135991,68,12458,1,1
20,150,0.190100082875603,0.185828016178742,0.156118196530101,0.189212878751699,0.70064522975959,0.97754437766576,69,12459,1,1
20,160,0.141490886495809,0.136369157595312,0.176868533353487,0.167861121396722,0.64390385706494,0.968600744373063,77,12460,1,1
20,170,0.16390043413806,0.159991010627185,0.145024992740152,0.167870809145379,0.74415385311456,0.970266329625281,67,12461,1,1
20,180,0.177951689888609,0.174533086154985,0.215415401093723,0.121532258533883,0.69099973013561,0.965280405765196,91,12462,1,1
20,190,0.206977199146809,0.201626168802615,0.276525548222206,0.130639127868144,0.756407095585671,0.979985994370871,81,12463,1,1
20,200,0.230543703743616,0.22434395289384,0.212313714797303,0.160613123845509,0.755427377228673,0.983653943797047,81,12464,1,1
20,10,0.288167128744535,0.287760348748725,0.325411671667174,0.4134631173873,0.44900918309838,0.999970879218796,10,12465,1,1
20,20,0.156627123671679,0.153755580816981,0.230477836976792,0.212532757538135,0.292400744012924,0.99868300126943,20,12466,1,1
20,30,0.24976588740678,0.247227408685917,0.205908388617875,0.459677470761638,0.50150074332066,0.994734559957103,22,12467,1,1
20,40,0.327745341215544,0.32611759343955,0.281722070611405,0.421119387091355,0.680692844879118,0.987389002998458,26,12468,1,1
20,50,0.155900213036734,0.154395439103282,0.208568043415362,0.17683302093415,0.498910958205761,0.980501367699279,36,12469,1,1
20,60,0.208828640654345,0.207071543277391,0.281328335596075,0.143772411119155,0.746249365471491,0.9939718120979,37,12470,1,1
20,70,0.281313082265266,0.279524863606353,0.307144102429651,0.306987035121953,0.752814466884574,0.988717279957191,34,12471,1,1
20,80,0.191785145038219,0.191080503697266,0.219788931746281,0.247546825906343,0.645266048452766,0.992526054550365,38,12472,1,1
20,90,0.299812950218748,0.293406026974198,0.307320278405654,0.263982316766532,0.768374367637326,0.994179873131267,41,12473,1,1
20,100,0.142861617196872,0.136703036630537,0.163547755106633,0.151414858864544,0.519461097409334,0.953151122333414,70,12474,1,1
20,110,0.128852837891333,0.12770019691771,0.135719122133794,0.16157892834441,0.653956990326909,0.97292138437709,60,12475,1,1
20,120,0.231351634754554,0.223787746715667,0.188892640646505,0.178997223791381,0.720802658173334,0.958877859182618,66,12476,1,1
20,130,0.191768678614794,0.186856705080246,0.185593196948037,0.258317743217594,0.572586118413091,0.965494636358176,67,12477,1,1
20,140,0.252882937749316,0.244003047954427,0.175121746760624,0.199216394168,0.738581733047144,0.964968550439678,66,12478,1,1
20,150,0.196101969809257,0.190916743899494,0.199408196205791,0.144528844883937,0.77829017559479,0.970770802627359,67,12479,1,1
20,160,0.135728819980862,0.132235655802567,0.126599930066441,0.137574169767691,0.702273815481492,0.967052636498778,71,12480,1,1
20,170,0.15448909477863,0.147932836791393,0.172650039351784,0.111773502953159,0.649786053592355,0.965206989096969,79,12481,1,1
20,180,0.194649481384568,0.188808885046025,0.202315768219044,0.1445297822697,0.723944379085594,0.974848670807433,75,12482,1,1
20,190,0.142421207081654,0.136318053070144,0.12498505683922,0.109288783819209,0.731432467088694,0.988591660467531,82,12483,1,1
20,200,0.166453145865561,0.161574917328703,0.112163872875263,0.225685411460776,0.72866644556994,0.955954700960965,88,12484,1,1
20,10,0.500139857189568,0.499929135592966,0.675442445400638,0.485527286568407,0.729182627509594,0.998538306327979,9,12485,1,1
20,20,0.267349040084658,0.267884478096851,0.196187260502261,0.385445230951186,0.581931469203123,0.981217354108129,16,12486,1,1
20,30,0.219429413524403,0.218720199115895,0.382295078503358,0.178897518395854,0.467725882212581,0.980323907849764,22,12487,1,1
20,40,0.268681555094159,0.266903595810246,0.292978544057118,0.317367470980874,0.54064637732382,0.978853437239148,29,12488,1,1
20,50,0.310538975547007,0.305649847869884,0.325171445776427,0.20785318386261,0.69681093217231,0.981930429026857,35,12489,1,1
20,60,0.266837350899172,0.262499618520398,0.272009122233174,0.281217916776472,0.5749256893224,0.982542059058644,41,12490,1,1
20,70,0.22952322889834,0.227596193217119,0.267822388760962,0.265337576199229,0.82316153367506,0.991215776544338,28,12491,1,1
20,80,0.209373913958636,0.205319824720496,0.229937567023819,0.281681525095955,0.602056421791805,0.985009191962331,39,12492,1,1
20,90,0.313488673845965,0.309252143696654,0.223444730336582,0.273138274167485,0.852195211726847,0.981663973506416,39,12493,1,1
20,100,0.327834357767735,0.325078710022321,0.260450263675752,0.384665115534401,0.847526930454793,0.990336129623267,35,12494,1,1
20,110,0.247203511153415,0.242253577335294,0.269245386789226,0.235751229180088,0.653910566262765,0.987484729553916,43,12495,1,1
20,120,0.201977800637774,0.193750256787045,0.134587830040878,0.206863082958672,0.595260859808448,0.985510664238442,58,12496,1,1
20,130,0.233326257443099,0.226394332149247,0.24975214232782,0.205966121959366,0.649475659852812,0.974888040051214,67,12497,1,1
20,140,0.149938033734106,0.146151202262117,0.190973490362018,0.1350247373353,0.698104857310662,0.985420446661319,65,12498,1,1
20,150,0.257928340349454,0.254866695357779,0.244264656926096,0.246120292522859,0.764611459361527,0.988754929207971,50,12499,1,1
20,160,0.161241781799771,0.157674209148499,0.147343537473814,0.160703212182083,0.826155969381311,0.973905866949761,72,12500,1,1
20,170,0.155825132549247,0.152262378339796,0.138235197595186,0.159882210134824,0.819982248000725,0.991974829082631,66,12501,1,1
20,180,0.18540589596397,0.17815995809397,0.118606322163069,0.187252418807453,0.641307300128938,0.968651239062286,85,12502,1,1
20,190,0.1654611334371,0.16073567011241,0.214908152377502,0.167498741998279,0.755862198014196,0.987078527889182,74,12503,1,1
20,200,0.151812122570296,0.146301896275492,0.119249604570492,0.134194709093203,0.705339007420197,0.936539312226784,90,12504,1,1
20,10,0.267603103064655,0.267326373274441,0.341360700929015,0.366545866977675,0.528535934053882,0.999901562570883,10,12505,1,1
20,20,0.330337383955151,0.328663691820822,0.252099971115554,0.320567390894035,0.611511900585519,0.991632117960533,18,12506,1,1
20,30,0.266953264070426,0.265306839486759,0.267779857169988,0.354558212828651,0.53600786031912,0.987817999738114,26,12507,1,1
20,40,0.263692576084329,0.262309681068052,0.159039472587975,0.550156085932166,0.405472637659519,0.99760092903242,18,12508,1,1
20,50,0.196105377167965,0.195519068818999,0.222429590867247,0.190114468873656,0.468113011120812,0.974834122980343,36,12509,1,1
20,60,0.319865789556049,0.315514761178705,0.256300154109436,0.329181688269375,0.732316486210979,0.992108878762458,32,12510,1,1
20,70,0.251337418914164,0.249175405632847,0.396197481189842,0.26205152201066,0.667318548043327,0.98895064082212,35,12511,1,1
20,80,0.339197562103542,0.336133081816685,0.26000394081081,0.297184001397898,0.657353568040182,0.992103933031989,32,12512,1,1
20,90,0.227376988088753,0.224607351056599,0.215913172934007,0.244826232092779,0.678043895755824,0.977183453178785,42,12513,1,1
20,100,0.185774802872112,0.182547673473799,0.203514076838465,0.189989215301832,0.684219558422449,0.967979369601402,54,12514,1,1
20,110,0.304712586701363,0.299395261521315,0.296225765327061,0.255347901932911,0.768025648350133,0.996769814842553,40,12515,1,1
20,120,0.304385517710338,0.297947220701778,0.292468092951607,0.211168752034953,0.889023134820144,0.9872970659606,47,12516,1,1
20,130,0.209345632353168,0.202290311154923,0.296289878491335,0.130260757089802,0.580828579216767,0.965775425871902,68,12517,1,1
20,140,0.137132275687313,0.132653036590547,0.166116237137468,0.199929874073916,0.51127039419505,0.867614117821127,84,12518,1,1
20,150,0.158978776373304,0.155723730061554,0.155695495711575,0.155092837896319,0.606601533594881,0.950282666019802,75,12519,1,1
20,160,0.172203461629616,0.169414566101166,0.183653609919984,0.187032632030976,0.775469662061069,0.980987520675311,54,12520,1,1
20,170,0.206447298357229,0.19950028242735,0.169220462069709,0.184117947507862,0.666008992452159,0.965634831207788,75,12521,1,1
20,180,0.167363387304255,0.163119756997255,0.123994408611959,0.195044118174375,0.748332183285279,0.992912465198321,68,12522,1,1
20,190,0.09992762651015,0.0965364486079457,0.105214034563875,0.091496268315586,0.549010465687152,0.895697788844735,108,12523,1,1
20,200,0.113186896321104,0.109945298049251,0.16199686648219,0.121980483799749,0.619216179208532,0.947761822839919,93,12524,1,1
20,10,0.308943978020428,0.30926045562692,0.305868238629342,0.486698450005357,0.441521771875834,0.999919629105144,9,12525,1,1
20,20,0.185242769251994,0.184027530408494,0.191868321724034,0.225185274097302,0.555708580143828,0.991812948548927,20,12526,1,1
20,30,0.190204740101619,0.189936767656753,0.164467569456312,0.295088238415844,0.400599783676122,0.988530895722945,22,12527,1,1
20,40,0.271332230017821,0.270141366298942,0.676888662507815,0.386594758624878,0.618867826337259,0.994933296188735,15,12528,1,1
20,50,0.242730891938853,0.23980885970128,0.305582969060539,0.270963966875844,0.541352255730793,0.99582763374641,33,12529,1,1
20,60,0.320458956241103,0.314456296985055,0.0976509621607988,0.467094828500318,0.383132518312377,0.973117781415836,44,12530,1,1
20,70,0.243530464154722,0.238955573345812,0.318466683398003,0.153752461878868,0.736586450464766,0.984967865064021,41,12531,1,1
20,80,0.278400355464111,0.275119418596999,0.221649607537617,0.309369544400952,0.715909116395158,0.994020527382087,37,12532,1,1
20,90,0.22046103124065,0.21812326200963,0.17399573673997,0.220376972458952,0.791533662755777,0.984254922679434,44,12533,1,1
20,100,0.147079812484675,0.145007512701889,0.168639273379149,0.170017878992844,0.681018317471296,0.982527213040209,53,12534,1,1
20,110,0.273249518873136,0.263984638021847,0.251174925903797,0.273199098881279,0.741488895460925,0.947584396460902,56,12535,1,1
20,120,0.144890722673079,0.141724238807974,0.130642659914586,0.110388294210384,0.690159102715115,0.984575949946358,63,12536,1,1
20,130,0.200368141178612,0.194637852951532,0.189918840650003,0.21160529568631,0.478257952884415,0.94160168193627,76,12537,1,1
20,140,0.144180965463574,0.140476008592657,0.159106277578322,0.116808938008792,0.60566565539283,0.974798084859554,74,12538,1,1
20,150,0.172731584308965,0.167942068492344,0.189601899382819,0.171521814263579,0.696361002594388,0.94074119893454,83,12539,1,1
20,160,0.172833297204978,0.167964693999912,0.194592908125613,0.123162659988175,0.717097822401013,0.979927624899536,71,12540,1,1
20,170,0.136842060190852,0.133007721940214,0.168931305187839,0.111685589822722,0.830629172594277,0.980926774383048,76,12541,1,1
20,180,0.243390768605234,0.238245942273307,0.22259012535881,0.191372969354886,0.642380603881542,0.978876681780151,64,12542,1,1
20,190,0.176191759596986,0.170025998923473,0.135820291303,0.130616926617336,0.734138990499441,0.976586560045721,82,12543,1,1
20,200,0.151328875521566,0.14415581635047,0.107347072061388,0.170387111647254,0.638799587394963,0.9729400961078,83,12544,1,1
