klist,llist,seuratnotieari,seuratwithtieari,pcaldarimax,pcaldarimin,celdagari,celdacgari,filteredL,seed,beta,delta
20,200,0.0314627780222155,0.029204974581201,0.0921017604553407,0.121989956848866,0.207649695144155,0.723615789194097,189,12384,10,10
20,10,0.353180426529251,0.353134995648339,0.228577585872321,0.300942461269852,0.940162221238353,0.999417464235739,10,12385,10,10
20,20,0.245374980473269,0.24387647428208,0.294652750041711,0.153019452012635,0.810852566176864,0.996113284017249,20,12386,10,10
20,30,0.100737256002194,0.101203955317356,0.181574893805009,0.16447164240897,0.669242401230503,0.993311494111824,30,12387,10,10
20,40,0.0585805035909405,0.0584602462006267,0.0767187600564939,0.060941429788195,0.516700840390816,0.98836911301803,40,12388,10,10
20,50,0.0684644475057647,0.0682352863748058,0.0983347019884521,0.104710842267083,0.510566612705554,0.992339800320922,50,12389,10,10
20,60,0.0510024446624083,0.0509373101246773,0.120613168463613,0.0483985933104165,0.347845303128637,0.913402388808731,60,12390,10,10
20,70,0.0818236541914387,0.0828543427071301,0.11284843613497,0.096484674916701,0.376083978303869,0.983998125547824,69,12391,10,10
20,80,0.047033564113361,0.0476269794668476,0.0764266940528666,0.0748502582995029,0.39208482230914,0.915668055812902,78,12392,10,10
20,90,0.0493911968312626,0.0478098062056787,0.0930388241621832,0.0776053688524672,0.315749379191904,0.836064510924475,88,12393,10,10
20,100,0.0297448573834536,0.0294318857610529,0.0639274997160691,0.0353928812690143,0.298443351298967,0.845035940520954,98,12394,10,10
20,110,0.0380190504982753,0.0399061666546857,0.154892831863366,0.0339096271161392,0.291715933678072,0.754363854012205,107,12395,10,10
20,120,0.0668962569536112,0.0642819342677207,0.094540927783325,0.0844857773317446,0.357370690352843,0.796518865296735,112,12396,10,10
20,130,0.0310042002728425,0.0297176155996126,0.0636791518847852,0.0232640506960845,0.320308628540978,0.761394603975212,127,12397,10,10
20,140,0.0365934283115912,0.0349649403583592,0.0815189774243645,0.014993718363034,0.269202707744948,0.830131653763065,139,12398,10,10
20,150,0.016838912389619,0.0161745968856781,0.0530103237115556,0.0199080469686958,0.275202700093384,0.928171375010272,148,12399,10,10
20,160,0.0324957201386761,0.0305423716116315,0.0451520094716411,0.100717244998173,0.242727424350407,0.67119620800653,157,12400,10,10
20,170,0.0262916512549666,0.0269063781008145,0.12887278543968,0.0103846090620742,0.175675398648361,0.837838960204142,165,12401,10,10
20,180,0.0311603233423668,0.0316605865179747,0.0920104757190588,0.0381387079844499,0.211502207099808,0.890747055179265,171,12402,10,10
20,190,0.0235518463542863,0.0215914261194778,0.0108051495549642,0.0939436358512543,0.130372298841368,0.588056942478844,184,12403,10,10
20,200,0.0363652198604805,0.0356806177929009,0.0507858070419525,0.0777811033456587,0.193799610698982,0.730640874859897,183,12404,10,10
20,10,0.275672821521232,0.275828997714495,0.152379402125842,0.338971289171924,0.945991252952353,0.998166374634964,10,12405,10,10
20,20,0.0975971096459411,0.0970533517312769,0.0563927874134463,0.14281694268312,0.631924892699694,0.99830572469618,20,12406,10,10
20,30,0.110878648768118,0.111110635968534,0.0506495181634046,0.152445720972147,0.504128259399293,0.973888298832939,30,12407,10,10
20,40,0.0581452761771158,0.0586574536565665,0.0699323571559842,0.0794493644973899,0.551400961271946,0.986018084244607,40,12408,10,10
20,50,0.0644827954412506,0.0641841740903371,0.15679232393847,0.0537151255085631,0.462263430445781,0.962656322058672,50,12409,10,10
20,60,0.0869667198104683,0.0864619096005557,0.179023891876229,0.282549222928124,0.467349646316818,0.909794819039325,60,12410,10,10
20,70,0.0423607669731219,0.0424423305266415,0.0186651331032159,0.0990895855523839,0.354580258091253,0.711304172232215,69,12411,10,10
20,80,0.0260304838782736,0.0258241223930758,0.0362979108389964,0.065650735077292,0.353449432085066,0.805006241974828,79,12412,10,10
20,90,0.047332785878763,0.0471717692809017,0.0934217875641571,0.0838155639218739,0.350579876066053,0.917206078310633,86,12413,10,10
20,100,0.0359368106383686,0.0353982065726233,0.0884427244952578,0.0476950730125449,0.306485776036018,0.925398121718914,97,12414,10,10
20,110,0.0345738027852133,0.034564373598282,0.0161743708789398,0.067510505155133,0.298617242981782,0.701036575258605,107,12415,10,10
20,120,0.0245359955479183,0.0235314306700926,0.0649733919315806,0.0346449898363692,0.263051513054662,0.756349744688162,119,12416,10,10
20,130,0.0354063948390204,0.0358452734992944,0.121966420859843,0.0357595472793492,0.256342973788865,0.783559402655406,126,12417,10,10
20,140,0.0293442155877389,0.0292126992640817,0.0200342465251848,0.0965698168121151,0.340267360686314,0.774661311503153,131,12418,10,10
20,150,0.027840469072136,0.0268965911038037,0.0565574694295859,0.065505273191974,0.264952271033252,0.805540995278373,144,12419,10,10
20,160,0.0256205081446643,0.0254571367252024,0.073904463364841,0.0360771505895992,0.247527127997396,0.805210240978098,149,12420,10,10
20,170,0.0270332258356688,0.0285027196250088,0.0955606307954211,0.0328510610933227,0.205276502477079,0.676894358107652,164,12421,10,10
20,180,0.0102636234238796,0.0108117689239019,0.0161238199299159,0.0142895589549892,0.21953042162335,0.807180217238015,175,12422,10,10
20,190,0.0353324948655239,0.0341943109039351,0.0829423545180796,0.0713363214528142,0.187234586906137,0.70142104666235,178,12423,10,10
20,200,0.0523070371385031,0.0509901342026859,0.164622834516341,0.0688420986272275,0.19925562412278,0.778824138604131,190,12424,10,10
20,10,0.166315967953933,0.166629774018719,0.398045784233397,0.221034568443745,0.976616510244052,0.998671915290888,10,12425,10,10
20,20,0.0950210844897612,0.0948932484887944,0.296142765192224,0.0599327720001103,0.514222959548524,0.994684943720873,20,12426,10,10
20,30,0.158169581115926,0.157542079049187,0.247751409276958,0.0816778659035363,0.577727284030908,0.965857765159798,30,12427,10,10
20,40,0.0771129597945434,0.0769038477003227,0.0606437733202232,0.163980888030959,0.512554297381832,0.973306249393507,40,12428,10,10
20,50,0.103904532987134,0.102742742889908,0.0388468036894231,0.25915155629377,0.490472820315424,0.989555336563148,50,12429,10,10
20,60,0.0505419862645999,0.0503887591332668,0.106249468991557,0.0392530090548956,0.412572566096286,0.92583155406741,60,12430,10,10
20,70,0.0555805906074588,0.0558953319899174,0.135295977091169,0.0655982816115148,0.37743023063618,0.963033829813121,68,12431,10,10
20,80,0.0507189455445477,0.0503939076744474,0.0830796300425527,0.0544085759830276,0.388015850503559,0.977247495631321,80,12432,10,10
20,90,0.0497498172051056,0.0513017610641829,0.0613537011314052,0.0791156445781761,0.367519703988095,0.930799923805251,90,12433,10,10
20,100,0.0247158392915633,0.0244862124672622,0.041276814324447,0.0491774934419623,0.307356881596622,0.906151892195071,98,12434,10,10
20,110,0.0569938132054442,0.0549060039352441,0.143193938734022,0.0458297852151151,0.307561339224341,0.84609787735087,106,12435,10,10
20,120,0.0308875904154256,0.0305452510564275,0.0581194726294041,0.0990743229086661,0.237041036061998,0.766241926312048,116,12436,10,10
20,130,0.0274695440706727,0.0272095933275116,0.0629183056176076,0.0773459263789577,0.28137287070739,0.762107850873028,125,12437,10,10
20,140,0.0288397847667131,0.0271745752894115,0.0298630757045042,0.0690200351689062,0.258098486385181,0.777943667003789,137,12438,10,10
20,150,0.0285145433500101,0.030727410270406,0.111238673599874,0.0463000859485245,0.223388968706925,0.762979518239625,143,12439,10,10
20,160,0.0323680993592879,0.0319826767968942,0.0475002720639771,0.0559977364798303,0.187368049375569,0.716708536804277,153,12440,10,10
20,170,0.0300376098428037,0.0305710467081236,0.023223641779407,0.103800508439146,0.208035332566004,0.812938556268531,162,12441,10,10
20,180,0.0194397382751808,0.0198907813026513,0.03930828614056,0.0235346599315528,0.192880930551146,0.823767447193058,172,12442,10,10
20,190,0.0269585691023956,0.0252829585751145,0.0397449371462245,0.0446519401007518,0.208897097292519,0.802332629520064,182,12443,10,10
20,200,0.0282905399137148,0.0266645055717218,0.0302262642091978,0.0714564521690837,0.215451893035396,0.786781802622483,190,12444,10,10
20,10,0.371599525870953,0.371485474468366,0.252115684297742,0.429915927639014,0.777481908305393,0.999542538342496,10,12445,10,10
20,20,0.188039588947918,0.187534260331777,0.320948553941869,0.0842114067881495,0.647689125161134,0.965504399073452,20,12446,10,10
20,30,0.153464480765551,0.152688833559238,0.137745674768344,0.17306565382608,0.660513036366261,0.994864349150779,30,12447,10,10
20,40,0.103832311646207,0.10370335949399,0.189226322829741,0.101631964219742,0.427039128626711,0.950564049669982,40,12448,10,10
20,50,0.0828812354473092,0.0820428550096935,0.04926878233532,0.0649329239992163,0.458436723956163,0.972565142890905,50,12449,10,10
20,60,0.0521084692957258,0.0516966108928317,0.136103060743232,0.0384918765739031,0.432227779264856,0.967113369883436,59,12450,10,10
20,70,0.0566181618559305,0.0554180091405015,0.0362376446106135,0.200425978861353,0.361347464739998,0.979015204177454,69,12451,10,10
20,80,0.0450101837749297,0.0440300793436961,0.0338600149618426,0.0627864336843772,0.355162773599293,0.85995343239812,80,12452,10,10
20,90,0.0399008962050002,0.0405540449503667,0.0725216478806084,0.0222966936672382,0.34493067092307,0.866308475701263,89,12453,10,10
20,100,0.0466653836537813,0.0451321611016341,0.181977758861789,0.0329737638698864,0.237745440013123,0.655314122067474,98,12454,10,10
20,110,0.0563198814510745,0.0556102061123564,0.0784146690584306,0.0768015854578127,0.32774682906783,0.854662341949973,106,12455,10,10
20,120,0.0399901746697138,0.039463774472396,0.0521185608602968,0.0329267999276571,0.321657713072068,0.875005329196199,117,12456,10,10
20,130,0.0268898898665402,0.0270027761175848,0.0713278276570115,0.0411163179693683,0.303381496007169,0.813008344905837,124,12457,10,10
20,140,0.0267586246748962,0.027780769192981,0.0556676814876646,0.0207078227791218,0.240755955330458,0.696630673517256,135,12458,10,10
20,150,0.0325426815915248,0.0321313549818392,0.0533581078547805,0.0350512249737935,0.279086064076996,0.800746030300434,145,12459,10,10
20,160,0.0373522492027952,0.0387498566995296,0.0363669687217506,0.129772458666813,0.252602792543198,0.808495283640049,153,12460,10,10
20,170,0.0319467879652381,0.0303516521578216,0.151181558259478,0.0365641042335276,0.198336154544919,0.701512134339591,163,12461,10,10
20,180,0.0288168798512806,0.0301438087933948,0.0794585058356671,0.0358856713458113,0.15435308254148,0.571939453468627,170,12462,10,10
20,190,0.023613105323123,0.0227764348797464,0.077626580474198,0.0773529370589429,0.151347608409689,0.649023998444831,180,12463,10,10
20,200,0.0241649855912196,0.024190965334917,0.0986500077683192,0.0727533715053338,0.169601784018357,0.695096515285555,190,12464,10,10
20,10,0.156031231241784,0.155938011316783,0.222667755748905,0.327669364351087,0.426138141935709,0.999710760532696,10,12465,10,10
20,20,0.202047045779148,0.200844980830143,0.193428459453286,0.130721567009273,0.799755999696492,0.995898876847435,20,12466,10,10
20,30,0.0848129023300973,0.0851657704641238,0.0435612423730525,0.158734926387193,0.607278229055384,0.989325002610762,30,12467,10,10
20,40,0.0646470044157247,0.0648199073495999,0.0710356621937793,0.0723879992053674,0.495047292927424,0.957686487207097,40,12468,10,10
20,50,0.0768523156438314,0.0751372890146431,0.0265502093851274,0.2711562221718,0.363130515892289,0.978233410189049,50,12469,10,10
20,60,0.0618139756021049,0.06476588461769,0.123536401763002,0.0481604615249046,0.496233275796116,0.93495046853446,60,12470,10,10
20,70,0.0326417282595371,0.0330536180529891,0.0767907891018009,0.107321872994764,0.321736286848071,0.872001016600889,69,12471,10,10
20,80,0.0424553505046448,0.0411457152023905,0.0426303677543883,0.0947594249645916,0.360464652064959,0.83551048091575,80,12472,10,10
20,90,0.0538466252912702,0.0529296920417773,0.01471670865528,0.128328042532439,0.338136253626214,0.649818427441684,84,12473,10,10
20,100,0.0564122417588965,0.0555321836010304,0.0673786023524239,0.0797300054842323,0.32282324208143,0.773405906603474,98,12474,10,10
20,110,0.0255869234706405,0.0263331657240835,0.022976822885395,0.0473940031371139,0.25478773684987,0.753939453653506,106,12475,10,10
20,120,0.0630695823987635,0.0615522396974251,0.125882823052679,0.0626694892977513,0.305960623897929,0.85938878145056,117,12476,10,10
20,130,0.0255873944762106,0.0249988478408555,0.0184834635296769,0.0653262433333662,0.283031253964024,0.715331929030242,125,12477,10,10
20,140,0.0202677874113026,0.0201647249915082,0.0169324627155788,0.0263990434523291,0.241442844675813,0.799905196376514,137,12478,10,10
20,150,0.0303261670543432,0.0285948661355991,0.041805580240075,0.10070536089066,0.212216100981625,0.687886561089143,145,12479,10,10
20,160,0.0254277082169202,0.0242858557641176,0.0188717186909347,0.0593254232478401,0.216745989792857,0.746681313603133,156,12480,10,10
20,170,0.0174741447660652,0.0166959522542157,0.0602697606687306,0.111111787703153,0.157222076271903,0.599990918163764,160,12481,10,10
20,180,0.0204081901686023,0.0200015588334334,0.0440447932269029,0.0289541835932741,0.173048056568237,0.718402520018331,177,12482,10,10
20,190,0.0246476103963957,0.0260609752505756,0.0149935877669331,0.08110243162263,0.25004180034732,0.736236573804566,181,12483,10,10
20,200,0.0144600399469176,0.0140013061102997,0.0169663396191832,0.0261676669608185,0.143796210962282,0.786231169976376,186,12484,10,10
20,10,0.478624293201324,0.475205190220218,0.368104745058721,0.355735271943097,0.904991380897608,1,10,12485,10,10
20,20,0.120339121617625,0.120547471292913,0.0696225454524393,0.106667739356118,0.676578254140017,0.998879708216419,20,12486,10,10
20,30,0.112390386123894,0.112430423547002,0.0577157232886311,0.27637429553132,0.483525666717355,0.999063677658137,30,12487,10,10
20,40,0.0693521543926841,0.0718677236238473,0.146394991856227,0.0655968687996751,0.635386804688641,0.990557412124186,40,12488,10,10
20,50,0.0580964038894102,0.060851751613092,0.0275528256032519,0.124651745086591,0.45227290873129,0.934716964523574,50,12489,10,10
20,60,0.0743494802813149,0.0734934544207283,0.141713217090843,0.0807604539414091,0.436517400944853,0.967437660740348,59,12490,10,10
20,70,0.0622379298096953,0.0608000095835103,0.0321962505161875,0.158548344762552,0.461336351989704,0.977593303848465,69,12491,10,10
20,80,0.0270845218109112,0.026757417194765,0.078551779758149,0.0229606717280549,0.421229780485652,0.978503231669506,80,12492,10,10
20,90,0.0372841434129995,0.0370981457785552,0.0714359250166912,0.0823860610471802,0.350163999213783,0.694968459819795,87,12493,10,10
20,100,0.0315309935732794,0.0307486086811399,0.0522210474990237,0.0547472021747703,0.246655685695635,0.883291270868349,98,12494,10,10
20,110,0.0291383183859804,0.0284742887247024,0.0443164585139984,0.0772376726167246,0.318086487711813,0.810053859213567,107,12495,10,10
20,120,0.0362846518031454,0.0346585105816177,0.0252731175678556,0.0727884370046031,0.28282331253926,0.807145962182042,115,12496,10,10
20,130,0.0313284173119447,0.031942176911974,0.0233702119766123,0.103456698064704,0.299606939921336,0.757356999446064,127,12497,10,10
20,140,0.0480865967727473,0.0462418188308045,0.0908115372506702,0.0455797837852856,0.305316359734403,0.899504999662309,134,12498,10,10
20,150,0.0550661656007646,0.0511695799412455,0.0667098970406678,0.108506823784724,0.241338939649301,0.775843281974621,146,12499,10,10
20,160,0.0437809687741423,0.0434944360594931,0.119730353572858,0.0749871368559038,0.267677083235942,0.81260951077369,151,12500,10,10
20,170,0.0159491245293341,0.0155196859551783,0.012249646222411,0.0366798232028407,0.242786431182411,0.717431586347517,162,12501,10,10
20,180,0.0138180451239486,0.0133398400387341,0.0236677592894004,0.0200661268263577,0.215275471342046,0.815018509892612,173,12502,10,10
20,190,0.0190366506736469,0.0181222138624709,0.175930777647556,0.041897686704332,0.228966003363594,0.731978553067335,181,12503,10,10
20,200,0.032003392990175,0.0287243983340777,0.0538315154025446,0.043722219967501,0.17814402748257,0.862545477860249,185,12504,10,10
20,10,0.361081491931674,0.359880308128278,0.202728018552111,0.432413412499071,0.888310430194265,0.996638975986734,10,12505,10,10
20,20,0.168881268497789,0.169088335936381,0.147508044744447,0.222024650643974,0.740116284221139,0.99788334182811,20,12506,10,10
20,30,0.113547258501655,0.111930771278563,0.224045613601234,0.0823420916213134,0.635561047474128,0.982634455829033,30,12507,10,10
20,40,0.0932605209192192,0.0933576783304514,0.0544194828360685,0.106567815517274,0.55731149271309,0.997463570499007,40,12508,10,10
20,50,0.061387227898265,0.060686884865082,0.173807854465024,0.0587116727085649,0.393312584439946,0.852427752779058,50,12509,10,10
20,60,0.0969029030988969,0.0957466687006431,0.245345035679222,0.0908961725869349,0.461200946125834,0.955333899582657,59,12510,10,10
20,70,0.0494162132596496,0.048412810015927,0.0345023690592666,0.103037915172199,0.317613913146619,0.95678436003484,68,12511,10,10
20,80,0.0733130805170134,0.0728154018235342,0.0588041390188501,0.246858062796334,0.369830267482672,0.867628456695694,79,12512,10,10
20,90,0.0642834762417382,0.0635839179062218,0.178627739054712,0.0735616181615021,0.302213877501769,0.917581839609537,87,12513,10,10
20,100,0.0453493132558914,0.0444788797326134,0.0422840017981028,0.0648599128679496,0.22846759690224,0.743996735249438,99,12514,10,10
20,110,0.0277019196842457,0.0276106766504735,0.135745721110916,0.0209086956221708,0.247544374739717,0.822295594728247,104,12515,10,10
20,120,0.0318257250190818,0.0311505230726988,0.0741161766742752,0.0170249414498607,0.304721216047819,0.843292094328753,113,12516,10,10
20,130,0.0325627571189083,0.0314757967438803,0.0359859683453634,0.113764259879133,0.22423458976951,0.691397542508195,123,12517,10,10
20,140,0.0266016792869575,0.0269618099924002,0.0260275591767676,0.0464272142041476,0.220529418069472,0.869837771113606,135,12518,10,10
20,150,0.0308315075677847,0.0293120295212064,0.0746006489751711,0.0279029319966266,0.24229904583124,0.782484227735662,141,12519,10,10
20,160,0.0354385024365503,0.0340160899243629,0.0544804903657612,0.105208954001917,0.265029485799276,0.79557770156835,153,12520,10,10
20,170,0.0227423477029937,0.0229011960156623,0.0554603809511708,0.0647980014255333,0.249991845567244,0.702940061480749,163,12521,10,10
20,180,0.0309187893108493,0.0292099521628416,0.0906159928015225,0.0518264981441832,0.2415983167006,0.735892762379802,173,12522,10,10
20,190,0.0370761849028749,0.0339943181387527,0.0151107885859973,0.0842496087800334,0.174667323246673,0.749890724246949,184,12523,10,10
20,200,0.0175811496682871,0.0174817679362942,0.0514065386568453,0.0201216684554088,0.16383679968809,0.750193402496851,192,12524,10,10
20,10,0.404710548865896,0.404430355428907,0.254626842558278,0.259455715742514,0.855382066637156,0.993743768543672,10,12525,10,10
20,20,0.0841236950389477,0.0840907998760682,0.0726431068434422,0.116615418520102,0.749003700105952,0.973174735340286,20,12526,10,10
20,30,0.125923048197445,0.124977891767822,0.201580074155807,0.114397864195034,0.664745732221364,0.980306639265108,30,12527,10,10
20,40,0.0956735674908661,0.0973071874055746,0.0825452399909067,0.228936554592613,0.618662350380754,0.983487010360588,40,12528,10,10
20,50,0.0514950657545101,0.0509683438460842,0.0692808356400767,0.0560079630017445,0.529797360081992,0.967564799948893,50,12529,10,10
20,60,0.058745132271142,0.0578825940428265,0.092832749977869,0.0956430471235834,0.358123825139222,0.955246741869377,60,12530,10,10
20,70,0.0355024349397125,0.0351815424170877,0.0463962583816325,0.0523245065062619,0.396294641664568,0.909335984562739,69,12531,10,10
20,80,0.0669624453977171,0.0649571377484835,0.320459034018074,0.0329749820037982,0.32820070967185,0.703553520093047,77,12532,10,10
20,90,0.0267867722749064,0.0256355776473595,0.0409873463809536,0.0637232591535094,0.3134662284638,0.921065553349012,88,12533,10,10
20,100,0.0453911281755335,0.0438920496846378,0.0891325814600938,0.035151599583594,0.284044349074708,0.745343447316692,98,12534,10,10
20,110,0.0403709557503657,0.0391242267961342,0.129464339059131,0.0406137599840471,0.251074669628238,0.741435328707214,109,12535,10,10
20,120,0.0236094232541584,0.0228995319130735,0.02670483237601,0.0467935054820571,0.256872541516904,0.787662266709223,119,12536,10,10
20,130,0.0276623657922727,0.027800638683887,0.0664330037550445,0.02668571609559,0.274309675413988,0.905601373979956,128,12537,10,10
20,140,0.0414102765450162,0.0401308479217113,0.0524914293380211,0.0612581978161231,0.219370142468072,0.806435150753656,139,12538,10,10
20,150,0.0409337734337508,0.0402569421739947,0.0796766439906311,0.188666762594483,0.210649339383832,0.803176078303575,144,12539,10,10
20,160,0.0171361359856156,0.0182417692099573,0.0272117951705427,0.0155370358923319,0.240575888566002,0.872685534165098,157,12540,10,10
20,170,0.0117530906002591,0.0112856232447108,0.0211670667486797,0.0194358049980394,0.158077940253769,0.784963423407113,166,12541,10,10
20,180,0.0238327275858858,0.0241252360438075,0.0367985416479033,0.14915273363874,0.249766499196687,0.880352622635125,173,12542,10,10
20,190,0.0317522613789917,0.0293002430292601,0.0265179841293971,0.0944878222019939,0.218638674038515,0.764504468230287,179,12543,10,10
20,200,0.0214910366171168,0.0201076019802616,0.0427116930492842,0.0258881291733615,0.230930841215837,0.785405884313714,189,12544,10,10
