klist,llist,seuratnotieari,seuratwithtieari,pcaldarimax,pcaldarimin,celdagari,celdacgari,filteredL,seed,beta,delta
20,130,0.0576379422307145,0.0550815226594149,0.0904295573640028,0.109335605290439,0.434002402120485,0.856221413939047,114,12377,5,5
20,140,0.0622679741976587,0.0591192615315059,0.0711550044163741,0.0980552865905261,0.443670574052134,0.900328508880891,122,12378,5,5
20,150,0.0499946295953894,0.04807187309279,0.108210003583169,0.0765951256299244,0.383203159562199,0.814926331162233,127,12379,5,5
20,160,0.0322679449371513,0.0310405403750337,0.0293385929046292,0.0535225030867378,0.372140750913569,0.854733059133985,136,12380,5,5
20,170,0.0265867883746244,0.0261326631255189,0.0582411472785131,0.101486191738123,0.409131144947815,0.760185727707108,151,12381,5,5
20,180,0.0455036075623612,0.0433162632699924,0.0946791322535355,0.0803676981179942,0.355374666172191,0.783977626256312,143,12382,5,5
20,190,0.0371622777118752,0.0364685147862129,0.0631044738385719,0.0921667234288609,0.376810980036212,0.725940509341257,168,12383,5,5
20,200,0.0280512643512672,0.027627322019166,0.125003788485556,0.0871624088483034,0.388596343955853,0.747232166305334,170,12384,5,5
20,10,0.545383513301432,0.543599719981141,0.142147635213175,0.73509902865603,0.83868726472516,0.999547810013791,10,12385,5,5
20,20,0.244316561502517,0.243321103237753,0.24916710179847,0.217228705029888,0.566326444369035,0.99954014904008,20,12386,5,5
20,30,0.142854130083773,0.141384528137022,0.139873084375467,0.423673069346476,0.506728841242568,0.999480211008292,30,12387,5,5
20,40,0.133385640258262,0.132480040740802,0.256730149799438,0.120120126700243,0.626501202634674,0.981152846516859,39,12388,5,5
20,50,0.0657593204312058,0.06631428300506,0.131086566867497,0.0594139356994997,0.476446226779253,0.998993112775605,46,12389,5,5
20,60,0.104625816611464,0.103009010682762,0.16512842491852,0.0913173533775912,0.597541795046533,0.972779318310572,57,12390,5,5
20,70,0.0568814098827331,0.05748666602199,0.0398697235949979,0.110819952307503,0.374977950339146,0.772993702910488,65,12391,5,5
20,80,0.0649278698594008,0.0648643697834669,0.11082041321471,0.0906305171222384,0.491694986685711,0.932459018009056,76,12392,5,5
20,90,0.0540102102250379,0.0524172464361305,0.164485785483882,0.0838603008317833,0.327799795587255,0.742216152732097,84,12393,5,5
20,100,0.0510310815962176,0.049597340277144,0.114292592223054,0.0747337756225147,0.351632600315168,0.828730980519782,90,12394,5,5
20,110,0.0514864350961203,0.0498349769395047,0.0888024562972598,0.0590393567935243,0.320050111130893,0.664590247350081,97,12395,5,5
20,120,0.0345492352459215,0.0338330455460448,0.074132062927189,0.0284928194202383,0.386709257649891,0.834428527583602,103,12396,5,5
20,130,0.0883172430998179,0.0868337933053288,0.0430075253049589,0.266863640360142,0.406956264326613,0.761437254454269,111,12397,5,5
20,140,0.0523130752296528,0.0514803183591084,0.0766032211648505,0.142591537462113,0.482957441193092,0.75589512400831,123,12398,5,5
20,150,0.0462759210189749,0.0461821415972248,0.0426041881202713,0.0850368070050695,0.396476328965139,0.734457242126947,133,12399,5,5
20,160,0.0607079487482433,0.0597434146322115,0.0459634977808311,0.209270339673292,0.430926080699458,0.773811198580643,121,12400,5,5
20,170,0.0549550154036554,0.0526729064956226,0.095907519367616,0.0694838670623263,0.352934045826096,0.851357187076904,142,12401,5,5
20,180,0.0548737410181981,0.0518119254696252,0.0935669052131724,0.0795825332121146,0.305706925393856,0.587823001947292,151,12402,5,5
20,190,0.0394362080732923,0.0381494103964962,0.145023512605386,0.0236857268136266,0.294240114870538,0.603258262467317,166,12403,5,5
20,200,0.0283171704463882,0.0279168616690843,0.0622271254438614,0.0148917948584686,0.329862145547543,0.896311518012705,157,12404,5,5
20,10,0.548808194462534,0.548069334245886,0.422492687302695,0.346179247726723,0.909261549085062,0.999187651740976,10,12405,5,5
20,20,0.153459663985319,0.152847006707013,0.0962291470634514,0.272941806482265,0.541483264299755,0.998403915613977,20,12406,5,5
20,30,0.122069948881575,0.122859075892072,0.119015303793706,0.234321245570843,0.688202023053516,0.999508210996264,30,12407,5,5
20,40,0.063081409482113,0.0625148494952527,0.0849911037075652,0.0551678291382842,0.387400478388094,0.993155028261853,39,12408,5,5
20,50,0.0952085470713068,0.0944603030165976,0.0487081940315627,0.320041868970196,0.450942973802794,0.99842181099636,47,12409,5,5
20,60,0.0869560366205286,0.0859217408229114,0.25117785168899,0.0328320214178603,0.308813766797726,0.960570154064742,55,12410,5,5
20,70,0.0751065720618239,0.0751542213263175,0.166885085761256,0.081349133174768,0.438339618513879,0.755439533231728,67,12411,5,5
20,80,0.0435409370113571,0.0423537990599183,0.0643632758620855,0.0806561038926223,0.387272429976268,0.729695027360852,76,12412,5,5
20,90,0.110837595909286,0.107619834667634,0.033133583898795,0.289145082849959,0.520689111314257,0.950416063952952,75,12413,5,5
20,100,0.0795196495909379,0.0776915793827966,0.054600834836749,0.240326401885507,0.375598608851786,0.695651189520231,94,12414,5,5
20,110,0.0562799817181157,0.0545169040908169,0.0992269147404772,0.0677746796108593,0.338604950632532,0.94957989208663,93,12415,5,5
20,120,0.0714400100005207,0.0707644509264636,0.224276475318672,0.0830499570451844,0.40387381037561,0.779010334496695,117,12416,5,5
20,130,0.0417833669151522,0.0402987760748253,0.0673237915042799,0.0391735050895037,0.404123946510068,0.811076665817519,118,12417,5,5
20,140,0.0705346489380889,0.067657883526939,0.0620321017839089,0.171217636731536,0.349861229208577,0.812936143705799,118,12418,5,5
20,150,0.07408620474436,0.071324363719342,0.12184661178578,0.186731727445139,0.379338129977171,0.78628783349183,132,12419,5,5
20,160,0.0299297566162604,0.029502025678337,0.0498289068723673,0.0650646816632514,0.413857342057453,0.760169888230169,136,12420,5,5
20,170,0.0545166584222175,0.05252689776877,0.185130558879539,0.0850237789610303,0.374463569871838,0.799128086436996,146,12421,5,5
20,180,0.0496801960829426,0.0494054690478295,0.129983772476578,0.0987174695612099,0.351567339774527,0.704437272124369,157,12422,5,5
20,190,0.0495412129194859,0.048191211222683,0.0964232925564742,0.100151002745271,0.330505848067887,0.650032441050417,152,12423,5,5
20,200,0.0397897178605494,0.0378113283451252,0.0764053795253156,0.0372246404179289,0.410644205664677,0.796088767130486,166,12424,5,5
20,10,0.528102565013615,0.528525340499778,0.35085223080818,0.359290575333244,0.816604573143356,0.996569358511171,10,12425,5,5
20,20,0.155694463227109,0.154823671985116,0.102323442284326,0.36375640653369,0.500107162283926,1,20,12426,5,5
20,30,0.166614109552833,0.165491838780404,0.0390182140134983,0.389070359115067,0.461694240970318,0.998574278574582,30,12427,5,5
20,40,0.0916347474980381,0.0913707191346905,0.189592924585945,0.0829146711746665,0.538643113574509,0.998793990641463,40,12428,5,5
20,50,0.114823241464279,0.114285786387146,0.278039093463305,0.0565047607335149,0.420319733825877,0.939028482852681,48,12429,5,5
20,60,0.0838253596954974,0.0841259202341956,0.141207077952303,0.0954959081742151,0.321056018669767,0.985282778390765,52,12430,5,5
20,70,0.0552083824812402,0.055732459144742,0.131220054987562,0.0874019933729181,0.417547491626456,0.953427958177269,68,12431,5,5
20,80,0.0837579686387236,0.0823441371770298,0.127001450768092,0.129223221238251,0.511576383284822,0.949197536286419,73,12432,5,5
20,90,0.0483620140500194,0.0475789416780691,0.0590141929162557,0.0921127496692246,0.52290282378758,0.812900753946745,81,12433,5,5
20,100,0.0591778731982398,0.0569424458227097,0.104328941017826,0.0919419707958959,0.392574943329929,0.93863508836025,91,12434,5,5
20,110,0.0428622904629792,0.0437426507784854,0.0486866474923906,0.0984900259936393,0.4282013018814,0.875369069120331,101,12435,5,5
20,120,0.0353965480702353,0.0346333703650524,0.0417457043070861,0.0448013381375669,0.351678844533852,0.80313159428391,113,12436,5,5
20,130,0.0391860882972699,0.0375287060638096,0.0651410100468043,0.0795640321147176,0.392396924585824,0.847954422063592,122,12437,5,5
20,140,0.0473083030367835,0.0466508521876027,0.0773615939286786,0.0594406931861576,0.385928890257936,0.831047661409373,122,12438,5,5
20,150,0.0329946875621644,0.0315544285734454,0.0775738840046671,0.0698852124725282,0.363848093266572,0.855675084119749,137,12439,5,5
20,160,0.0292544644623571,0.0282251781228866,0.0733679302295627,0.0232029811930159,0.363969619554225,0.773502721189146,135,12440,5,5
20,170,0.0477143816642359,0.0477147989803903,0.103125585290337,0.0982971169940633,0.335388382420327,0.866467383333075,146,12441,5,5
20,180,0.0471983803208579,0.0464451924413532,0.13795566421995,0.0455631962355709,0.379202595437081,0.826046321370108,144,12442,5,5
20,190,0.0583170152329986,0.0575388110604175,0.0772270476121586,0.190574059048542,0.37633921938832,0.629264044438711,176,12443,5,5
20,200,0.0464679175538951,0.04456109861192,0.0815786293063293,0.063677958129352,0.381763798616586,0.793528954826935,154,12444,5,5
20,10,0.403088701049872,0.403804028475224,0.403315929233612,0.276831396054375,0.932177225159159,0.99880698022136,10,12445,5,5
20,20,0.11647190584416,0.11601387478527,0.193881855052565,0.0296726829161884,0.18007050242994,0.987725114490281,20,12446,5,5
20,30,0.219684181996383,0.220236331520385,0.0834834915326072,0.472063085396647,0.63090188222824,0.995731168731981,30,12447,5,5
20,40,0.109459569803033,0.107346580763493,0.179230295708864,0.097344412263454,0.45062541473931,0.997679900440327,36,12448,5,5
20,50,0.0967643309616584,0.0959041630707671,0.133877623282368,0.161892713462046,0.407477180107521,0.94047503008276,48,12449,5,5
20,60,0.0749205355173463,0.0744135734263517,0.0997967389030502,0.170573716882903,0.559155496454707,0.939634214508397,58,12450,5,5
20,70,0.106232058939477,0.104285991078668,0.0992380468007681,0.252229883673472,0.581419072706837,0.976961602972895,67,12451,5,5
20,80,0.0540109354863484,0.0551134829681446,0.167712896059987,0.104554018253334,0.473158511159508,0.896619577216532,77,12452,5,5
20,90,0.0629168308517975,0.0632851802920926,0.120282153264575,0.102767040488404,0.415305354708346,0.92557861607574,73,12453,5,5
20,100,0.0581292452180802,0.0578643966023852,0.0621605927803859,0.0707961308771113,0.461508936793021,0.940495541185219,95,12454,5,5
20,110,0.03711312751152,0.0372200070065875,0.0376765689732896,0.0797514074467356,0.408941301017523,0.789000471996941,95,12455,5,5
20,120,0.0738248254730206,0.07398534907762,0.0783933766560088,0.134329255767775,0.392736450142275,0.778733290379017,112,12456,5,5
20,130,0.0668772721892197,0.0659938761404887,0.195170641748825,0.0270090597582707,0.414569455671854,0.913829252745052,107,12457,5,5
20,140,0.062264650772493,0.0620223027705018,0.0562081078713803,0.0589248376326998,0.429421540434391,0.724720958284467,120,12458,5,5
20,150,0.0263469872701484,0.0266016993746298,0.0645658809050448,0.0688258779203869,0.406364172694785,0.902808518492728,133,12459,5,5
20,160,0.105880473597136,0.101050291178855,0.0441290625499333,0.161887210794117,0.425539525024265,0.800513009566726,129,12460,5,5
20,170,0.0292418751388236,0.0282885903491355,0.0613299237708917,0.081207980135312,0.339689893135948,0.717873829556663,148,12461,5,5
20,180,0.0381859539563079,0.0365878744661571,0.03967240712305,0.0631445651312289,0.402714545983113,0.719805492281758,139,12462,5,5
20,190,0.0309781823478412,0.0299029688219737,0.0385993125201291,0.0919055266135133,0.319654904475142,0.765897222079634,169,12463,5,5
20,200,0.0400430693562818,0.0376689041710357,0.0866286235873937,0.104239240128227,0.366963158248764,0.788573476001386,178,12464,5,5
20,10,0.0524027667279387,0.052424772293353,0.0438060842813348,0.112978783466304,0.239736560432671,0.99894262309653,10,12465,5,5
20,20,0.186006744113689,0.185328412814588,0.346798091734839,0.10576034436831,0.510402005526914,0.999884107990854,20,12466,5,5
20,30,0.101124318126032,0.100557891395546,0.139846174378509,0.241360999143009,0.537072492413661,0.997664272420964,30,12467,5,5
20,40,0.102514754286922,0.10133394600365,0.145913843968309,0.139096228339683,0.436190889575796,0.995083496527613,39,12468,5,5
20,50,0.0855062040479575,0.0843405248829636,0.261078006691643,0.0366805136688507,0.394842710533199,0.962802057634029,48,12469,5,5
20,60,0.105090066060716,0.103247152300664,0.155210559505906,0.143263346211181,0.585726577997157,0.993035478714384,57,12470,5,5
20,70,0.0851161623571244,0.0845232790817676,0.158007918007899,0.0849614932112661,0.509832213146561,0.92057480497438,63,12471,5,5
20,80,0.0469043325670119,0.047457339194257,0.110653646694606,0.0625386475911283,0.294135887610698,0.844006174691963,72,12472,5,5
20,90,0.0682141806987137,0.067812661753839,0.0522774210550753,0.117616145815525,0.408696316071791,0.965712214630148,70,12473,5,5
20,100,0.0614088572817852,0.0597586162747548,0.158798485192918,0.0818334175133063,0.36661490835366,0.889704715796009,90,12474,5,5
20,110,0.0855895796862005,0.0839348900880234,0.200332502847896,0.0536857136065184,0.462957545476333,0.8937784973216,99,12475,5,5
20,120,0.0560585414107253,0.0546308505297928,0.0645841271489111,0.127238724065214,0.501141226051168,0.815333374387132,107,12476,5,5
20,130,0.0647090086584179,0.0648173607226184,0.119557710965542,0.0612617221369439,0.477520997645335,0.785929879561672,109,12477,5,5
20,140,0.0367659782190109,0.035197361976369,0.0617821012388867,0.0451606371359243,0.367804908174719,0.889236623081573,125,12478,5,5
20,150,0.0717673675118724,0.0702372566106339,0.0590663797900773,0.0869808071394686,0.339494682613159,0.591185396155876,124,12479,5,5
20,160,0.0411731188743795,0.0408026395029876,0.105630360417601,0.0461901578352998,0.294914697768733,0.513500781981606,136,12480,5,5
20,170,0.0485020921944533,0.0478415886295572,0.099163252311841,0.0371197477631152,0.379867461004388,0.78873270298881,154,12481,5,5
20,180,0.0492668508481687,0.0458793546067544,0.0331177995841131,0.144217583066683,0.386023369187466,0.747078078939507,154,12482,5,5
20,190,0.0565754273244259,0.0541435382734723,0.154181005984663,0.033471063262024,0.38886315989392,0.790931351458333,151,12483,5,5
20,200,0.0608718258629188,0.0589988939141926,0.0446189024561018,0.130234432229525,0.349769415302415,0.67528333120173,171,12484,5,5
20,10,0.519024911552555,0.518559376932133,0.179436027687042,0.690203404633194,0.857323945141755,1,10,12485,5,5
20,20,0.256216485801031,0.255020673179752,0.318824433627572,0.250789225226488,0.676127873747643,0.996867486578308,19,12486,5,5
20,30,0.129569056747048,0.130265478824295,0.107511772382511,0.398431886648766,0.49202036664596,1,30,12487,5,5
20,40,0.102014012110655,0.101363233105212,0.0733333542677101,0.168482826130399,0.529127130677031,0.998855994578776,40,12488,5,5
20,50,0.0859976285669733,0.086231619401917,0.183099794373888,0.0735280493900929,0.527819101447023,0.996554191544792,48,12489,5,5
20,60,0.0859519442414172,0.0846424174571155,0.155924538302718,0.195917364139687,0.410696580002406,0.913499491568085,58,12490,5,5
20,70,0.0853291493000782,0.0849202103794078,0.0501175690870083,0.198234599266854,0.444815118812002,0.973281304939339,64,12491,5,5
20,80,0.099783665839849,0.0988742914025596,0.13687661325092,0.261045104662936,0.48028616792413,0.89079373710788,75,12492,5,5
20,90,0.0337439086019943,0.0334791165515175,0.0250927665584266,0.151805186953629,0.265859407857921,0.966589892641447,83,12493,5,5
20,100,0.0442714729464772,0.044679389258135,0.0425965519548892,0.147654974746824,0.3949621129676,0.946334120547585,93,12494,5,5
20,110,0.0713502101680533,0.0704279919525429,0.0680844156367137,0.146547618488781,0.367256785021503,0.820431728748806,101,12495,5,5
20,120,0.105733084495849,0.101768008778846,0.124429989447077,0.205356871271078,0.497772225649273,0.906321385733095,112,12496,5,5
20,130,0.0631979617389844,0.0604512515092978,0.17997550733516,0.093652684307245,0.345473973395799,0.864388574932807,118,12497,5,5
20,140,0.0501423561715106,0.0487737420460753,0.210246904296509,0.0453906955696763,0.368078228070877,0.870607405506971,125,12498,5,5
20,150,0.0604062937806611,0.0572477554801617,0.162610262769083,0.072362418649396,0.398810259296957,0.690140663439973,131,12499,5,5
20,160,0.0526514696991408,0.050057887853995,0.130939471063913,0.0385414810800256,0.377661265827341,0.889799201858027,129,12500,5,5
20,170,0.0412001354627326,0.0391723774235864,0.100779897858492,0.0632952099431986,0.395905653941406,0.883138000790346,145,12501,5,5
20,180,0.0443464183537593,0.0430046887404052,0.0657794952862531,0.131778630812471,0.372880637421026,0.877739846562185,146,12502,5,5
20,190,0.030455128638823,0.0313279392538615,0.181045170614746,0.0597168099374427,0.354027020651882,0.704897373890131,163,12503,5,5
20,200,0.0356253611529076,0.0334394770372952,0.0543576997357881,0.0514706679580515,0.369215897343146,0.695706556950284,173,12504,5,5
20,10,0.413274088308638,0.412982421339835,0.299715626600721,0.399859828856962,0.705122001401477,1,10,12505,5,5
20,20,0.173594239912106,0.173474543965551,0.0990182572118487,0.431368619581508,0.397643294928053,0.999806469766392,19,12506,5,5
20,30,0.182544469741365,0.180594389685782,0.250088062402747,0.175606550741316,0.726647591124906,0.996460825400617,30,12507,5,5
20,40,0.0885932463147059,0.0900573729239481,0.12637143244615,0.122193987270623,0.447960382888471,0.980113212318151,40,12508,5,5
20,50,0.0931538330446606,0.091496573504425,0.292935256699198,0.170825940654786,0.405805009905048,0.998759019980959,50,12509,5,5
20,60,0.0631457639549725,0.0634037541490869,0.0602779378478284,0.109147645151813,0.538023478186056,0.962130938811755,56,12510,5,5
20,70,0.0775000537108681,0.0772747781800437,0.0752609745578117,0.177838685128108,0.456198728466121,0.93885230486293,67,12511,5,5
20,80,0.0770257598109731,0.0742042005795352,0.133373053905507,0.0831987790382904,0.563941023257487,0.952385587307086,79,12512,5,5
20,90,0.0836840599546765,0.0827109581110552,0.192072379720033,0.175479532590779,0.353827993764136,0.801862877554976,86,12513,5,5
20,100,0.0447243951533788,0.0448979819459665,0.0718163726955474,0.118279190536206,0.385688249681724,0.744205267994307,96,12514,5,5
20,110,0.0555633545127173,0.0541086367125248,0.0868061342247629,0.103990460202004,0.435389153834503,0.749940236751163,99,12515,5,5
20,120,0.0972665799898195,0.0941762551327692,0.160746009577109,0.124134115093812,0.414941442097578,0.751897185557651,99,12516,5,5
20,130,0.044165464351046,0.0431595228060106,0.045184635627646,0.101385887342002,0.311624226046641,0.738198460307768,121,12517,5,5
20,140,0.0620364001100809,0.059467176827297,0.130869945100231,0.115179250920103,0.354496405566182,0.7899329998818,128,12518,5,5
20,150,0.066269472686354,0.0654440054046073,0.0783411035515185,0.144275909397864,0.446991300453819,0.877947957513187,134,12519,5,5
20,160,0.0464820522215477,0.0437478165068478,0.0819675147339799,0.0401784995205586,0.356904404346885,0.793839416907612,128,12520,5,5
20,170,0.029350933199347,0.0283308978543837,0.0309503748808982,0.0422335779701343,0.354670442809768,0.818831487130046,139,12521,5,5
20,180,0.0661361333426724,0.0629205139907483,0.0276438729963572,0.119349834328861,0.388297928000629,0.798977331274727,155,12522,5,5
20,190,0.0742066815609479,0.0708402546525895,0.0548664242665932,0.18424838368377,0.397995726315267,0.825212983928902,169,12523,5,5
20,200,0.0432376467807266,0.0400064275597136,0.182813931471098,0.0645249667426532,0.374819068976647,0.785472980495234,170,12524,5,5
20,10,0.370387204285494,0.370695239218702,0.284006724685061,0.483228580044462,0.745657777755824,1,10,12525,5,5
20,20,0.2209197255848,0.221115125422644,0.275787454448036,0.236112144022102,0.665031859199293,0.985694221429534,20,12526,5,5
20,30,0.165475510477324,0.165690356143206,0.216710177299774,0.261375791240843,0.667856153976294,0.992551746241625,30,12527,5,5
20,40,0.126906272795515,0.126915713252015,0.0675917237367249,0.351014796585608,0.547110283690145,0.992653183825903,35,12528,5,5
20,50,0.110957084968371,0.110461844714633,0.0502427909539786,0.303456790047029,0.537912105490156,0.919781844607796,48,12529,5,5
20,60,0.0934275542126521,0.0913215182247547,0.178976865537368,0.0329740773947939,0.378885668030955,0.866667875989014,56,12530,5,5
20,70,0.0709407904383277,0.0693197579826666,0.142327971229153,0.0701127554384915,0.521925816612664,0.967083809363779,68,12531,5,5
20,80,0.0523412005952913,0.051218707277782,0.0901199733421333,0.055285443027752,0.387605668185265,0.853425487776186,75,12532,5,5
20,90,0.0426649553551128,0.0424878961528052,0.042252034581254,0.0492311324868857,0.352250140204751,0.815464666055794,77,12533,5,5
20,100,0.0460056757415141,0.045256648911921,0.0737393230089816,0.146974122850642,0.350592805533254,0.752075306042577,87,12534,5,5
20,110,0.0581441373422071,0.056110268010954,0.123927838966878,0.0563280599647872,0.330082005776702,0.842006895916224,100,12535,5,5
20,120,0.0507795348082058,0.0509870868518733,0.0749739539896914,0.117908470972031,0.405918081084371,0.871819626258026,109,12536,5,5
20,130,0.0345618257751566,0.0329989063497426,0.0842977994830136,0.0764745941115184,0.422066289582485,0.910861415008775,113,12537,5,5
20,140,0.0492799657703176,0.0478306758166528,0.100620434997394,0.0444064220539027,0.359508360196552,0.872129942109079,122,12538,5,5
20,150,0.049247725728799,0.0480797972009165,0.0407643212878545,0.0994090683281889,0.373406413599518,0.86821233304703,130,12539,5,5
20,160,0.0412463280297463,0.0407861156909088,0.0510700133445105,0.0752886811332105,0.376456720673164,0.872476878905962,138,12540,5,5
20,170,0.0348685550712368,0.0345248539160277,0.0963261236851914,0.102003146587248,0.377948871915145,0.825484646382237,150,12541,5,5
20,180,0.0293558435605342,0.027786722477745,0.0628057250812109,0.0479952125132502,0.418069297112262,0.894794981967913,158,12542,5,5
20,190,0.0583788214549962,0.0544613576330579,0.0537029659912988,0.10444495667707,0.429667520149153,0.855190499536247,166,12543,5,5
20,200,0.0362421969142983,0.0353345982240988,0.0604829386351059,0.0799551613242877,0.341995972013742,0.767539263902678,176,12544,5,5
